,Bid,Ask,IV,Open Int,Time to Maturity (years),Log Moneyness,Strike,Mid
1044,0.15,0.25,0.2969,773,0.024657534246575342,-0.12134617902539786,2550.0,0.2
1046,0.15,0.25,0.2924,159,0.024657534246575342,-0.11938731454006492,2555.0,0.2
1048,0.15,0.25,0.2881,559,0.024657534246575342,-0.11743227970426158,2560.0,0.2
1050,0.2,0.25,0.2875,352,0.024657534246575342,-0.11548105957299987,2565.0,0.225
1052,0.2,0.3,0.2868,448,0.024657534246575342,-0.11353363928860419,2570.0,0.25
1054,0.2,0.3,0.2824,981,0.024657534246575342,-0.11159000408003318,2575.0,0.25
1056,0.2,0.3,0.278,479,0.024657534246575342,-0.10965013926220661,2580.0,0.25
1058,0.2,0.3,0.2737,190,0.024657534246575342,-0.10771403023534024,2585.0,0.25
1060,0.25,0.35,0.275,224,0.024657534246575342,-0.10578166248428633,2590.0,0.3
1062,0.25,0.35,0.2706,437,0.024657534246575342,-0.10385302157788065,2595.0,0.3
1064,0.25,0.35,0.2662,1335,0.024657534246575342,-0.10192809316829628,2600.0,0.3
1066,0.25,0.35,0.2618,816,0.024657534246575342,-0.10000686299040243,2605.0,0.3
1068,0.3,0.4,0.2623,517,0.024657534246575342,-0.09808931686113065,2610.0,0.35
1070,0.3,0.4,0.2578,171,0.024657534246575342,-0.0961754406788465,2615.0,0.35
1072,0.3,0.4,0.2535,2039,0.024657534246575342,-0.09426522042272713,2620.0,0.35
1074,0.35,0.45,0.2532,654,0.024657534246575342,-0.09235864215214558,2625.0,0.4
1076,0.35,0.45,0.2487,540,0.024657534246575342,-0.09045569200605948,2630.0,0.4
1078,0.35,0.5,0.2461,467,0.024657534246575342,-0.08855635620240704,2635.0,0.425
1080,0.4,0.5,0.2432,863,0.024657534246575342,-0.08666062103750792,2640.0,0.45
1082,0.4,0.55,0.2403,387,0.024657534246575342,-0.08476847288546992,2645.0,0.47500000000000003
1084,0.45,0.55,0.2372,2931,0.024657534246575342,-0.0828798981976018,2650.0,0.5
1086,0.5,0.6,0.2358,559,0.024657534246575342,-0.08099488350183051,2655.0,0.55
1088,0.5,0.6,0.2309,726,0.024657534246575342,-0.07911341540212498,2660.0,0.55
1090,0.55,0.65,0.2291,529,0.024657534246575342,-0.07723548057792484,2665.0,0.6000000000000001
1092,0.6,0.65,0.2257,1223,0.024657534246575342,-0.07536106578357445,2670.0,0.625
1094,0.6,0.7,0.2222,1262,0.024657534246575342,-0.07349015784776276,2675.0,0.6499999999999999
1096,0.65,0.75,0.2198,5686,0.024657534246575342,-0.07162274367296735,2680.0,0.7
1098,0.7,0.8,0.2172,340,0.024657534246575342,-0.06975881023490467,2685.0,0.75
1100,0.75,0.85,0.2144,1510,0.024657534246575342,-0.06789834458198497,2690.0,0.8
1102,0.8,0.9,0.2115,358,0.024657534246575342,-0.06604133383477213,2695.0,0.8500000000000001
1104,0.85,0.95,0.2084,4729,0.024657534246575342,-0.06418776518544925,2700.0,0.8999999999999999
1106,0.9,1.0,0.2052,328,0.024657534246575342,-0.062337625897287814,2705.0,0.95
1108,0.95,1.05,0.2019,414,0.024657534246575342,-0.06049090330412315,2710.0,1.0
1110,1.05,1.15,0.2001,504,0.024657534246575342,-0.058647584809833946,2715.0,1.1
1112,1.1,1.2,0.1963,738,0.024657534246575342,-0.05680765788782678,2720.0,1.15
1114,1.2,1.3,0.1941,1976,0.024657534246575342,-0.054971110080525236,2725.0,1.25
1116,1.3,1.4,0.1915,407,0.024657534246575342,-0.0531379289988643,2730.0,1.35
1118,1.35,1.45,0.1873,545,0.024657534246575342,-0.05130810232178815,2735.0,1.4
1120,1.5,1.6,0.1856,362,0.024657534246575342,-0.04948161779575385,2740.0,1.55
1122,1.6,1.7,0.1823,1201,0.024657534246575342,-0.04765846323423877,2745.0,1.65
1124,1.7,1.85,0.1793,2290,0.024657534246575342,-0.045838626517252706,2750.0,1.775
1126,1.85,1.95,0.1762,588,0.024657534246575342,-0.04402209559085485,2755.0,1.9
1128,2.0,2.1,0.1733,1133,0.024657534246575342,-0.04220885846667405,2760.0,2.05
1130,2.15,2.25,0.1702,731,0.024657534246575342,-0.04039890322143458,2765.0,2.2
1132,2.3,2.45,0.1672,511,0.024657534246575342,-0.038592217996485594,2770.0,2.375
1134,2.5,2.65,0.1643,2010,0.024657534246575342,-0.0367887909973348,2775.0,2.575
1136,2.7,2.85,0.1612,987,0.024657534246575342,-0.03498861049318696,2780.0,2.7750000000000004
1138,2.95,3.1,0.1584,431,0.024657534246575342,-0.03319166481648533,2785.0,3.0250000000000004
1140,3.2,3.4,0.1556,426,0.024657534246575342,-0.03139794236245844,2790.0,3.3
1142,3.5,3.6,0.1522,964,0.024657534246575342,-0.02960743158867024,2795.0,3.55
1144,3.8,4.0,0.1496,2793,0.024657534246575342,-0.027820121014574394,2800.0,3.9
1146,4.1,4.3,0.1461,669,0.024657534246575342,-0.026035999221073018,2805.0,4.199999999999999
1148,4.5,4.7,0.1432,421,0.024657534246575342,-0.02425505485007828,2810.0,4.6
1150,4.9,5.1,0.1399,708,0.024657534246575342,-0.022477276604078996,2815.0,5.0
1152,5.4,5.6,0.1371,504,0.024657534246575342,-0.020702653245710502,2820.0,5.5
1154,5.9,6.1,0.1338,2246,0.024657534246575342,-0.018931173597328366,2825.0,6.0
1156,6.6,6.8,0.1316,1385,0.024657534246575342,-0.017162826540586398,2830.0,6.699999999999999
1158,7.2,7.4,0.1281,301,0.024657534246575342,-0.015397601016017283,2835.0,7.300000000000001
1160,8.0,8.2,0.1255,452,0.024657534246575342,-0.013635486022618026,2840.0,8.1
1162,8.8,9.1,0.1225,514,0.024657534246575342,-0.011876470617438477,2845.0,8.95
1164,9.8,10.0,0.1196,1130,0.024657534246575342,-0.010120543915173473,2850.0,9.9
1166,10.9,11.1,0.1168,471,0.024657534246575342,-0.008367695087759114,2855.0,11.0
1168,12.1,12.4,0.1142,439,0.024657534246575342,-0.006617913363971453,2860.0,12.25
1170,13.5,13.8,0.1116,1037,0.024657534246575342,-0.00487118802902981,2865.0,13.65
1172,15.1,15.4,0.1092,328,0.024657534246575342,-0.0031275084242029776,2870.0,15.25
1174,16.9,17.2,0.107,1069,0.024657534246575342,-0.0013868639464188668,2875.0,17.049999999999997
1176,18.9,19.2,0.1047,224,0.024657534246575342,0.0003507559521219104,2880.0,19.049999999999997
1178,21.1,21.5,0.1027,325,0.024657534246575342,0.0020853617643302107,2885.0,21.3
1180,23.6,24.0,0.1009,1217,0.024657534246575342,0.003816963928608097,2890.0,23.8
1182,26.4,26.8,0.0995,215,0.024657534246575342,0.005545572829225849,2895.0,26.6
1184,29.4,29.8,0.098,567,0.024657534246575342,0.007271198796695605,2900.0,29.6
1186,32.6,33.0,0.0964,131,0.024657534246575342,0.00899385210814179,2905.0,32.8
1188,36.1,36.5,0.0952,317,0.024657534246575342,0.010713542987668584,2910.0,36.3
1190,39.4,40.7,0.0944,23,0.024657534246575342,0.012430281606723118,2915.0,40.05
1192,43.3,44.7,0.0938,216,0.024657534246575342,0.014144078084457773,2920.0,44.0
1194,47.2,48.9,0.0925,99,0.024657534246575342,0.01585494248808719,2925.0,48.05
1196,51.5,53.2,0.0921,101,0.024657534246575342,0.017562884833243288,2930.0,52.35
1198,56.0,57.6,0.092,3,0.024657534246575342,0.0192679150843271,2935.0,56.8
1200,60.6,62.3,0.0934,0,0.024657534246575342,0.02097004315485755,2940.0,61.45
1202,65.1,67.0,0.0929,1,0.024657534246575342,0.022669278907817315,2945.0,66.05
1204,69.9,71.5,0.0917,50,0.024657534246575342,0.02436563215599572,2950.0,70.7
1206,74.7,76.4,0.0935,1,0.024657534246575342,0.026059112662328764,2955.0,75.55000000000001
1208,79.5,81.2,0.0931,0,0.024657534246575342,0.027749730140236226,2960.0,80.35
1210,84.2,86.2,0.0929,0,0.024657534246575342,0.02943749425395619,2965.0,85.2
1212,89.1,91.1,0.0933,1,0.024657534246575342,0.031122414618875646,2970.0,90.1
1214,94.1,96.1,0.0978,2,0.024657534246575342,0.03280450080186045,2975.0,95.1
1216,99.2,100.8,0.0968,0,0.024657534246575342,0.03448376232158044,2980.0,100.0
1218,104.0,106.0,0.1011,11,0.024657534246575342,0.036160208648832744,2985.0,105.0
1220,108.9,110.9,0.0972,0,0.024657534246575342,0.03783384920686237,2990.0,109.9
1222,113.7,115.8,0.0,0,0.024657534246575342,0.03950469337167996,2995.0,114.75
1224,118.8,120.9,0.0995,18,0.024657534246575342,0.04117275047237696,3000.0,119.85
1226,123.9,125.8,0.1036,0,0.024657534246575342,0.04283802979143815,3005.0,124.85
1228,128.8,130.8,0.0972,0,0.024657534246575342,0.04450054056505159,3010.0,129.8
1230,133.9,135.7,0.1013,0,0.024657534246575342,0.04616029198341618,3015.0,134.8
1232,138.9,140.7,0.1053,0,0.024657534246575342,0.04781729319104567,3020.0,139.8
1234,143.9,145.7,0.1101,0,0.024657534246575342,0.04947155328707216,3025.0,144.8
1236,148.8,150.8,0.1143,0,0.024657534246575342,0.051123081325545126,3030.0,149.8
1238,153.8,155.7,0.0,0,0.024657534246575342,0.05277188631572892,3035.0,154.75
1240,158.9,160.6,0.0,0,0.024657534246575342,0.05441797722239764,3040.0,159.75
1242,163.9,165.6,0.0,0,0.024657534246575342,0.05606136296612764,3045.0,164.75
1244,168.9,170.5,0.0,0,0.024657534246575342,0.05770205242358753,3050.0,169.7
1246,173.7,175.8,0.1128,0,0.024657534246575342,0.059340054427825896,3055.0,174.75
1248,178.8,180.7,0.1177,0,0.024657534246575342,0.06097537776855663,3060.0,179.75
1250,183.9,185.5,0.0,0,0.024657534246575342,0.06260803119244214,3065.0,184.7
1252,188.7,190.7,0.0,0,0.024657534246575342,0.06423802340337319,3070.0,189.7
1254,193.7,195.7,0.0,0,0.024657534246575342,0.06586536306274857,3075.0,194.7
1256,198.8,200.7,0.1384,0,0.024657534246575342,0.06749005878975045,3080.0,199.75
1258,203.9,205.5,0.0,0,0.024657534246575342,0.06911211916161847,3085.0,204.7
1260,208.9,210.5,0.0,0,0.024657534246575342,0.07073155271392141,3090.0,209.7
1262,213.7,215.6,0.0,0,0.024657534246575342,0.07234836794082672,3095.0,214.64999999999998
1264,218.7,220.6,0.0,0,0.024657534246575342,0.07396257329536783,3100.0,219.64999999999998
1266,223.7,225.7,0.0,0,0.024657534246575342,0.07557417718970934,3105.0,224.7
1268,228.7,230.6,0.0,0,0.024657534246575342,0.07718318799541,3110.0,229.64999999999998
1270,238.7,240.6,0.0,0,0.024657534246575342,0.08039346362565838,3120.0,239.64999999999998
1272,243.8,245.5,0.0,0,0.024657534246575342,0.08199474499263221,3125.0,244.65
1274,248.7,250.6,0.0,0,0.024657534246575342,0.08359346635632921,3130.0,249.64999999999998
1276,258.8,260.6,0.1613,0,0.024657534246575342,0.08678326172442932,3140.0,259.70000000000005
1278,268.8,270.4,0.0,0,0.024657534246575342,0.08996291464180897,3150.0,269.6
1280,278.6,280.5,0.0,0,0.024657534246575342,0.09313248940308798,3160.0,279.55
1282,288.5,290.6,0.0,0,0.024657534246575342,0.09629204969345664,3170.0,289.55
1284,293.5,295.6,0.0,0,0.024657534246575342,0.09786809414892235,3175.0,294.55
1286,298.6,300.6,0.0,0,0.024657534246575342,0.09944165859635283,3180.0,299.6
1288,318.6,320.8,0.2234,1,0.024657534246575342,0.10571127160994814,3200.0,319.70000000000005
1290,339.5,350.9,0.3101,0,0.024657534246575342,0.1134934120520032,3225.0,345.2
1292,364.1,375.5,0.2873,0,0.024657534246575342,0.1212154581459134,3250.0,369.8
1294,413.7,425.1,0.0,12,0.024657534246575342,0.13648293027670183,3300.0,419.4
1296,514.0,525.4,0.3794,4,0.024657534246575342,0.166335893426383,3400.0,519.7
1298,613.7,625.0,0.0,1,0.024657534246575342,0.19532343029963528,3500.0,619.35
1300,714.0,725.4,0.5216,9,0.024657534246575342,0.22349430726633163,3600.0,719.7
1302,813.6,825.0,0.0,0,0.024657534246575342,0.25089328145444606,3700.0,819.3
1304,0.0,0.05,0.8068,26613,0.03561643835616438,-0.5268112871335623,1700.0,0.025
1305,0.0,0.05,0.7239,59,0.03561643835616438,-0.4696528732936137,1800.0,0.025
1306,0.0,0.05,0.6839,19,0.03561643835616438,-0.4422538991054992,1850.0,0.025
1307,0.0,0.05,0.6443,40,0.03561643835616438,-0.4155856520233379,1900.0,0.025
1308,0.0,0.05,0.606,64,0.03561643835616438,-0.3896101656200773,1950.0,0.025
1309,0.0,0.1,0.5988,21,0.03561643835616438,-0.3642923576357874,2000.0,0.05
1310,0.0,0.1,0.5612,28,0.03561643835616438,-0.33959974504541585,2050.0,0.05
1311,0.0,0.1,0.5223,75,0.03561643835616438,-0.3155021934663554,2100.0,0.05
1312,0.0,0.1,0.4876,54,0.03561643835616438,-0.29197169605616125,2150.0,0.05
1313,0.05,0.1,0.466,23,0.03561643835616438,-0.2689821778314625,2200.0,0.07500000000000001
1314,0.05,0.1,0.4301,3,0.03561643835616438,-0.2465093219794039,2250.0,0.07500000000000001
1315,0.0,0.1,0.3982,10,0.03561643835616438,-0.23545948579281892,2275.0,0.05
1316,0.1,0.15,0.4124,62,0.03561643835616438,-0.22453041526062864,2300.0,0.125
1317,0.05,0.15,0.3864,8,0.03561643835616438,-0.21371949915641303,2325.0,0.1
1318,0.05,0.15,0.3688,25,0.03561643835616438,-0.20302421003966506,2350.0,0.1
1319,0.05,0.2,0.3585,5,0.03561643835616438,-0.19244210070912812,2375.0,0.125
1320,0.1,0.2,0.347,11,0.03561643835616438,-0.1819708008418327,2400.0,0.15000000000000002
1321,0.1,0.2,0.329,10,0.03561643835616438,-0.17160801380628612,2425.0,0.15000000000000002
1322,0.1,0.25,0.3233,0,0.03561643835616438,-0.16544149889062224,2440.0,0.175
1323,0.1,0.25,0.3159,20,0.03561643835616438,-0.16135151363909703,2450.0,0.175
1324,0.1,0.25,0.3088,0,0.03561643835616438,-0.15727818825146125,2460.0,0.175
1325,0.15,0.25,0.3059,0,0.03561643835616438,-0.1532213875558468,2470.0,0.2
1326,0.15,0.25,0.3022,36,0.03561643835616438,-0.15119914217507902,2475.0,0.2
1327,0.15,0.25,0.2986,0,0.03561643835616438,-0.14918097801884186,2480.0,0.2
1328,0.15,0.25,0.2913,0,0.03561643835616438,-0.14515682771911648,2490.0,0.2
1329,0.15,0.3,0.2877,5075,0.03561643835616438,-0.14114880632157759,2500.0,0.22499999999999998
1330,0.2,0.3,0.2836,0,0.03561643835616438,-0.13715678505204018,2510.0,0.25
1331,0.2,0.3,0.2762,45,0.03561643835616438,-0.13318063667240068,2520.0,0.25
1332,0.2,0.3,0.2725,1,0.03561643835616438,-0.1311984754684095,2525.0,0.25
1333,0.2,0.35,0.2719,77,0.03561643835616438,-0.1292202354563038,2530.0,0.275
1334,0.25,0.35,0.267,4,0.03561643835616438,-0.1252754571652875,2540.0,0.3
1335,0.25,0.35,0.2598,103,0.03561643835616438,-0.12134617902539786,2550.0,0.3
1336,0.3,0.4,0.257,11,0.03561643835616438,-0.11743227970426158,2560.0,0.35
1337,0.3,0.4,0.2493,50,0.03561643835616438,-0.11353363928860419,2570.0,0.35
1338,0.3,0.45,0.2477,52,0.03561643835616438,-0.11159000408003318,2575.0,0.375
1339,0.35,0.45,0.2459,2202,0.03561643835616438,-0.10965013926220661,2580.0,0.4
1340,0.35,0.45,0.2421,0,0.03561643835616438,-0.10771403023534024,2585.0,0.4
1341,0.35,0.5,0.2401,31,0.03561643835616438,-0.10578166248428633,2590.0,0.425
1342,0.4,0.5,0.2381,7,0.03561643835616438,-0.10385302157788065,2595.0,0.45
1343,0.4,0.5,0.2342,62,0.03561643835616438,-0.10192809316829628,2600.0,0.45
1344,0.4,0.55,0.232,0,0.03561643835616438,-0.10000686299040243,2605.0,0.47500000000000003
1345,0.45,0.55,0.2297,64,0.03561643835616438,-0.09808931686113065,2610.0,0.5
1346,0.45,0.6,0.2272,0,0.03561643835616438,-0.0961754406788465,2615.0,0.525
1347,0.5,0.6,0.2247,41,0.03561643835616438,-0.09426522042272713,2620.0,0.55
1348,0.5,0.65,0.2221,42,0.03561643835616438,-0.09235864215214558,2625.0,0.575
1349,0.55,0.65,0.2195,4404,0.03561643835616438,-0.09045569200605948,2630.0,0.6000000000000001
1350,0.55,0.7,0.2167,45,0.03561643835616438,-0.08855635620240704,2635.0,0.625
1351,0.6,0.7,0.2139,14,0.03561643835616438,-0.08666062103750792,2640.0,0.6499999999999999
1352,0.65,0.75,0.212,11,0.03561643835616438,-0.08476847288546992,2645.0,0.7
1353,0.7,0.8,0.2103,125,0.03561643835616438,-0.0828798981976018,2650.0,0.75
1354,0.7,0.85,0.2072,10,0.03561643835616438,-0.08099488350183051,2655.0,0.7749999999999999
1355,0.75,0.9,0.2051,75,0.03561643835616438,-0.07911341540212498,2660.0,0.825
1356,0.8,0.95,0.2027,28,0.03561643835616438,-0.07723548057792484,2665.0,0.875
1357,0.85,1.0,0.2002,83,0.03561643835616438,-0.07536106578357445,2670.0,0.925
1358,0.9,1.05,0.1977,81,0.03561643835616438,-0.07349015784776276,2675.0,0.9750000000000001
1359,0.95,1.1,0.1951,49,0.03561643835616438,-0.07162274367296735,2680.0,1.025
1360,1.0,1.15,0.1923,1620,0.03561643835616438,-0.06975881023490467,2685.0,1.075
1361,1.1,1.2,0.1902,70,0.03561643835616438,-0.06789834458198497,2690.0,1.15
1362,1.15,1.3,0.1879,14,0.03561643835616438,-0.06604133383477213,2695.0,1.225
1363,1.25,1.35,0.1855,2532,0.03561643835616438,-0.06418776518544925,2700.0,1.3
1364,1.3,1.45,0.1829,66,0.03561643835616438,-0.062337625897287814,2705.0,1.375
1365,1.4,1.55,0.1808,28,0.03561643835616438,-0.06049090330412315,2710.0,1.475
1366,1.5,1.65,0.1785,33,0.03561643835616438,-0.058647584809833946,2715.0,1.575
1367,1.6,1.75,0.176,33,0.03561643835616438,-0.05680765788782678,2720.0,1.675
1368,1.7,1.85,0.1734,713,0.03561643835616438,-0.054971110080525236,2725.0,1.775
1369,1.8,1.95,0.1705,73,0.03561643835616438,-0.0531379289988643,2730.0,1.875
1370,1.95,2.1,0.1685,62,0.03561643835616438,-0.05130810232178815,2735.0,2.025
1371,2.05,2.25,0.1658,317,0.03561643835616438,-0.04948161779575385,2740.0,2.15
1372,2.2,2.35,0.163,5,0.03561643835616438,-0.04765846323423877,2745.0,2.2750000000000004
1373,2.35,2.5,0.1604,78,0.03561643835616438,-0.045838626517252706,2750.0,2.425
1374,2.55,2.7,0.1583,21,0.03561643835616438,-0.04402209559085485,2755.0,2.625
1375,2.7,2.85,0.1553,229,0.03561643835616438,-0.04220885846667405,2760.0,2.7750000000000004
1376,2.9,3.1,0.1531,113,0.03561643835616438,-0.04039890322143458,2765.0,3.0
1377,3.1,3.3,0.1503,112,0.03561643835616438,-0.038592217996485594,2770.0,3.2
1378,3.3,3.5,0.1474,267,0.03561643835616438,-0.0367887909973348,2775.0,3.4
1379,3.6,3.8,0.1453,116,0.03561643835616438,-0.03498861049318696,2780.0,3.7
1380,3.9,4.1,0.1429,51,0.03561643835616438,-0.03319166481648533,2785.0,4.0
1381,4.2,4.4,0.1402,445,0.03561643835616438,-0.03139794236245844,2790.0,4.300000000000001
1382,4.5,4.7,0.1373,92,0.03561643835616438,-0.02960743158867024,2795.0,4.6
1383,4.9,5.1,0.135,887,0.03561643835616438,-0.027820121014574394,2800.0,5.0
1384,5.3,5.5,0.1324,639,0.03561643835616438,-0.026035999221073018,2805.0,5.4
1385,5.7,5.9,0.1294,96,0.03561643835616438,-0.02425505485007828,2810.0,5.800000000000001
1386,6.2,6.4,0.1269,85,0.03561643835616438,-0.022477276604078996,2815.0,6.300000000000001
1387,6.7,7.0,0.1244,141,0.03561643835616438,-0.020702653245710502,2820.0,6.85
1388,7.3,7.6,0.1218,233,0.03561643835616438,-0.018931173597328366,2825.0,7.449999999999999
1389,8.0,8.3,0.1195,198,0.03561643835616438,-0.017162826540586398,2830.0,8.15
1390,8.7,9.0,0.1167,213,0.03561643835616438,-0.015397601016017283,2835.0,8.85
1391,9.6,9.8,0.1144,72,0.03561643835616438,-0.013635486022618026,2840.0,9.7
1392,10.5,10.8,0.112,89,0.03561643835616438,-0.011876470617438477,2845.0,10.65
1393,11.5,11.8,0.1095,153,0.03561643835616438,-0.010120543915173473,2850.0,11.65
1394,12.6,13.0,0.1071,79,0.03561643835616438,-0.008367695087759114,2855.0,12.8
1395,13.9,14.2,0.1046,101,0.03561643835616438,-0.006617913363971453,2860.0,14.05
1396,15.3,15.7,0.1024,556,0.03561643835616438,-0.00487118802902981,2865.0,15.5
1397,16.9,17.3,0.1003,238,0.03561643835616438,-0.0031275084242029776,2870.0,17.1
1398,18.7,19.0,0.0981,203,0.03561643835616438,-0.0013868639464188668,2875.0,18.85
1399,20.7,21.0,0.0962,27,0.03561643835616438,0.0003507559521219104,2880.0,20.85
1400,22.9,23.2,0.0944,496,0.03561643835616438,0.0020853617643302107,2885.0,23.049999999999997
1401,25.3,25.7,0.0928,53,0.03561643835616438,0.003816963928608097,2890.0,25.5
1402,27.9,28.3,0.0909,54,0.03561643835616438,0.005545572829225849,2895.0,28.1
1403,30.8,31.2,0.0895,772,0.03561643835616438,0.007271198796695605,2900.0,31.0
1404,34.0,34.4,0.0886,18,0.03561643835616438,0.00899385210814179,2905.0,34.2
1405,37.3,37.7,0.0872,21,0.03561643835616438,0.010713542987668584,2910.0,37.5
1406,40.3,41.8,0.086,2,0.03561643835616438,0.012430281606723118,2915.0,41.05
1407,44.0,45.7,0.0852,4,0.03561643835616438,0.014144078084457773,2920.0,44.85
1408,48.1,49.7,0.085,3,0.03561643835616438,0.01585494248808719,2925.0,48.900000000000006
1409,52.2,53.8,0.084,4,0.03561643835616438,0.017562884833243288,2930.0,53.0
1410,56.5,58.1,0.0836,4,0.03561643835616438,0.0192679150843271,2935.0,57.3
1411,60.8,62.5,0.0824,0,0.03561643835616438,0.02097004315485755,2940.0,61.65
1412,65.4,67.1,0.0828,1,0.03561643835616438,0.022669278907817315,2945.0,66.25
1413,69.9,71.8,0.0823,1,0.03561643835616438,0.02436563215599572,2950.0,70.85
1414,74.8,76.5,0.0837,0,0.03561643835616438,0.026059112662328764,2955.0,75.65
1415,79.4,81.3,0.0826,0,0.03561643835616438,0.027749730140236226,2960.0,80.35
1416,84.1,86.1,0.081,0,0.03561643835616438,0.02943749425395619,2965.0,85.1
1417,89.0,91.0,0.0821,0,0.03561643835616438,0.031122414618875646,2970.0,90.0
1418,93.9,95.9,0.0825,0,0.03561643835616438,0.03280450080186045,2975.0,94.9
1419,99.1,100.8,0.0882,0,0.03561643835616438,0.03448376232158044,2980.0,99.94999999999999
1420,103.8,105.8,0.0856,0,0.03561643835616438,0.036160208648832744,2985.0,104.8
1421,108.7,110.7,0.0833,0,0.03561643835616438,0.03783384920686237,2990.0,109.7
1422,113.7,115.7,0.0869,0,0.03561643835616438,0.03950469337167996,2995.0,114.7
1423,118.7,120.6,0.0864,2,0.03561643835616438,0.04117275047237696,3000.0,119.65
1424,123.8,125.5,0.09,0,0.03561643835616438,0.04283802979143815,3005.0,124.65
1425,128.5,130.5,0.0,0,0.03561643835616438,0.04450054056505159,3010.0,129.5
1426,133.6,135.6,0.0912,0,0.03561643835616438,0.04616029198341618,3015.0,134.6
1427,138.6,140.6,0.0946,0,0.03561643835616438,0.04781729319104567,3020.0,139.6
1428,143.7,145.4,0.0889,0,0.03561643835616438,0.04947155328707216,3025.0,144.55
1429,148.4,150.4,0.0,0,0.03561643835616438,0.051123081325545126,3030.0,149.4
1430,153.4,155.4,0.0,0,0.03561643835616438,0.05277188631572892,3035.0,154.4
1431,158.6,160.6,0.1091,0,0.03561643835616438,0.05441797722239764,3040.0,159.6
1432,168.5,170.4,0.0,0,0.03561643835616438,0.05770205242358753,3050.0,169.45
1433,178.5,180.4,0.0,1,0.03561643835616438,0.06097537776855663,3060.0,179.45
1434,188.6,190.4,0.1073,1,0.03561643835616438,0.06423802340337319,3070.0,189.5
1435,193.6,195.6,0.1336,0,0.03561643835616438,0.06586536306274857,3075.0,194.6
1436,198.6,200.6,0.1371,0,0.03561643835616438,0.06749005878975045,3080.0,199.6
1437,208.5,210.4,0.0,0,0.03561643835616438,0.07073155271392141,3090.0,209.45
1438,218.5,220.5,0.1334,0,0.03561643835616438,0.07396257329536783,3100.0,219.5
1439,243.6,245.3,0.1349,0,0.03561643835616438,0.08199474499263221,3125.0,244.45
1440,268.5,270.4,0.1575,0,0.03561643835616438,0.08996291464180897,3150.0,269.45
1441,293.3,295.4,0.0,0,0.03561643835616438,0.09786809414892235,3175.0,294.35
1442,318.3,320.3,0.0,0,0.03561643835616438,0.10571127160994814,3200.0,319.3
1443,364.0,375.4,0.2608,0,0.03561643835616438,0.1212154581459134,3250.0,369.7
1444,413.7,425.1,0.2563,0,0.03561643835616438,0.13648293027670183,3300.0,419.4
1445,0.0,0.05,0.753,16150,0.0410958904109589,-0.5268112871335623,1700.0,0.025
1446,0.0,0.1,0.7078,26,0.0410958904109589,-0.4696528732936137,1800.0,0.05
1447,0.0,0.1,0.6703,30,0.0410958904109589,-0.4422538991054992,1850.0,0.05
1448,0.0,0.1,0.6314,15,0.0410958904109589,-0.4155856520233379,1900.0,0.05
1449,0.0,0.1,0.5949,51,0.0410958904109589,-0.3896101656200773,1950.0,0.05
1450,0.0,0.1,0.559,53,0.0410958904109589,-0.3642923576357874,2000.0,0.05
1451,0.0,0.15,0.5388,23,0.0410958904109589,-0.33959974504541585,2050.0,0.075
1452,0.0,0.15,0.5032,8,0.0410958904109589,-0.3155021934663554,2100.0,0.075
1453,0.05,0.15,0.4803,3516,0.0410958904109589,-0.29197169605616125,2150.0,0.1
1454,0.05,0.15,0.4453,1771,0.0410958904109589,-0.2689821778314625,2200.0,0.1
1455,0.05,0.2,0.4193,2,0.0410958904109589,-0.2465093219794039,2250.0,0.125
1456,0.05,0.2,0.4022,0,0.0410958904109589,-0.23545948579281892,2275.0,0.125
1457,0.1,0.2,0.3917,7,0.0410958904109589,-0.22453041526062864,2300.0,0.15000000000000002
1458,0.1,0.25,0.3803,0,0.0410958904109589,-0.21371949915641303,2325.0,0.175
1459,0.1,0.25,0.3627,16,0.0410958904109589,-0.20302421003966506,2350.0,0.175
1460,0.15,0.25,0.3501,0,0.0410958904109589,-0.19244210070912812,2375.0,0.2
1461,0.15,0.3,0.3371,5059,0.0410958904109589,-0.1819708008418327,2400.0,0.22499999999999998
1462,0.2,0.3,0.3234,2,0.0410958904109589,-0.17160801380628612,2425.0,0.25
1463,0.2,0.35,0.3091,40,0.0410958904109589,-0.16135151363909703,2450.0,0.275
1464,0.25,0.35,0.305,1,0.0410958904109589,-0.15727818825146125,2460.0,0.3
1465,0.25,0.35,0.298,0,0.0410958904109589,-0.1532213875558468,2470.0,0.3
1466,0.25,0.4,0.2971,3,0.0410958904109589,-0.15119914217507902,2475.0,0.325
1467,0.25,0.4,0.2936,0,0.0410958904109589,-0.14918097801884186,2480.0,0.325
1468,0.3,0.4,0.289,0,0.0410958904109589,-0.14515682771911648,2490.0,0.35
1469,0.3,0.45,0.2844,13,0.0410958904109589,-0.14114880632157759,2500.0,0.375
1470,0.35,0.45,0.2794,36,0.0410958904109589,-0.13715678505204018,2510.0,0.4
1471,0.35,0.5,0.2741,79,0.0410958904109589,-0.13318063667240068,2520.0,0.425
1472,0.4,0.5,0.2724,40,0.0410958904109589,-0.1311984754684095,2525.0,0.45
1473,0.4,0.5,0.2688,52,0.0410958904109589,-0.1292202354563038,2530.0,0.45
1474,0.45,0.55,0.2651,1,0.0410958904109589,-0.1252754571652875,2540.0,0.5
1475,0.45,0.6,0.2594,10,0.0410958904109589,-0.12134617902539786,2550.0,0.525
